MasterID,ItemID,Yield,Replenishable,Remaining,WHLocation,Plant,StartingFT,Core,CRCITEMID,Complete,PO_Num,Date_Received,Date_Receiveing,LastInventoryCycle,LastInventoryRemaining,LastInventoryComplete,OLD_PO
"24# EAGLE WATERMARK 17 1/2                        ","000000001341           ",644," ",644,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:47.000,2023-01-20 05:56:27.000,644,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001342           ",650," ",650,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:47.000,2023-01-20 05:56:27.000,650,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001343           ",615," ",615,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:47.000,2023-01-20 05:56:27.000,615,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001346           ",653," ",653,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:48.000,2023-01-20 05:56:27.000,653,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001350           ",650," ",650,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:43.000,2023-01-20 05:56:27.000,650,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001351           ",648," ",648,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:44.000,2023-01-20 05:56:27.000,648,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001352           ",657," ",657,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:36.000,2023-01-20 05:56:27.000,657,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001354           ",659," ",659,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:36.000,2023-01-20 05:56:27.000,659,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001355           ",637," ",637,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:37.000,2023-01-20 05:56:27.000,637,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001357           ",655," ",655,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:37.000,2023-01-20 05:56:27.000,655,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001358           ",653," ",646,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:37.000,2023-01-20 05:56:27.000,646,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001359           ",650," ",0,"          ","1 ",0,0,"00000000    ",1,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:38.000,2023-01-20 05:56:27.000,650,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001361           ",659," ",659,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:38.000,2023-01-20 05:56:27.000,659,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001365           ",666," ",666,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:38.000,2023-01-20 05:56:27.000,666,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001378           ",545," ",545,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:39.000,2023-01-20 05:56:27.000,545,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001379           ",529," ",529,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:39.000,2023-01-20 05:56:27.000,529,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001385           ",655," ",655,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:39.000,2023-01-20 05:56:27.000,655,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001386           ",655," ",655,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:40.000,2023-01-20 05:56:27.000,655,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001387           ",649," ",648,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:40.000,2023-01-20 05:56:27.000,648,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001388           ",657," ",657,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:44.000,2023-01-20 05:56:27.000,657,0,NULL
"24# EAGLE WATERMARK 17 1/2                        ","000000001408           ",270," ",197,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:44.000,2023-01-20 05:56:27.000,197,0,NULL
"28# Appvion Vital Record WM 9-1/2                 ","00001017               ",355," ",355,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:44.000,2023-01-20 05:56:27.000,355,0,NULL
"28# Appvion Vital Record WM 9-1/2                 ","00001018               ",355," ",355,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:59:44.000,2023-01-20 05:56:27.000,355,0,NULL
"VOTE SECURE IJ 100# TEXT 19 3/4                   ","00366533               ",0," ",1061,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:16:28.000,2023-01-02 16:16:28.000,2023-01-02 06:13:28.000,1061,0,NULL
"VOTE SECURE IJ 100# TEXT 19 3/4                   ","00444694               ",1179," ",1179,"          ","2 ",0,0,"00000000    ",0,"2-061024  ",2018-03-09 14:05:12.000,2023-01-02 16:16:28.000,2023-01-02 06:13:28.000,1179,0,NULL
"24# SS GLOBE 18                                   ","00532988               ",704," ",704,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:48.000,2023-01-20 05:56:27.000,704,0,NULL
"24# SS GLOBE 18                                   ","00532999               ",712," ",712,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:48.000,2023-01-20 05:56:27.000,712,0,NULL
"VOTE SECURE IJ 100# TEXT 19 3/4                   ","00567534               ",1245," ",1245,"          ","2 ",0,0,"00000000    ",0,"2-061711  ",2018-09-17 05:24:27.000,2023-01-02 16:16:28.000,2023-01-02 06:13:28.000,1245,0,NULL
"VOTE SECURE IJ 100# TEXT 19 3/4                   ","00567535               ",1247," ",220,"          ","2 ",0,0,"00000000    ",0,"2-061711  ",2018-09-17 05:24:44.000,2023-01-02 16:16:29.000,2023-01-02 06:13:28.000,220,0,NULL
"VOTE SECURE IJ 100# TEXT 19 3/4                   ","00567634               ",1237," ",313,"          ","2 ",0,0,"00000000    ",0,"2-061711  ",2018-09-17 05:24:29.000,2023-01-02 16:16:29.000,2023-01-02 06:13:28.000,313,0,NULL
"24# CK SEC MOCR PLUS 17-1/2                       ","00642268               ",642," ",642,"          ","2 ",0,0,"00000000    ",0,"2-062275  ",2019-01-28 08:03:03.000,2023-01-02 16:02:56.000,2023-01-02 06:13:28.000,642,0,NULL
"24# CK SEC MOCR PLUS 17-1/2                       ","00642269               ",640," ",640,"          ","2 ",0,0,"00000000    ",0,"2-062275  ",2019-01-28 08:03:00.000,2023-01-02 16:02:56.000,2023-01-02 06:13:28.000,640,0,NULL
"24# CK SEC MOCR PLUS 17-1/2                       ","00662681               ",670," ",148,"          ","2 ",0,0,"00000000    ",0,"2-062251  ",2019-02-11 10:14:57.000,2023-01-02 16:02:57.000,2023-01-02 06:13:28.000,148,0,NULL
"24# CK SEC MOCR PLUS 17-1/2                       ","00662742               ",672," ",571,"          ","2 ",0,0,"00000000    ",0,"2-062251  ",2019-02-11 10:12:38.000,2023-01-02 16:02:57.000,2023-01-02 06:13:28.000,672,0,NULL
"90# WHITE SAFETY TAG 18                           ","00802428               ",720," ",720,"          ","2 ",0,0,"00000000    ",0,"2-062828  ",2019-08-22 09:52:39.000,2023-01-02 16:04:33.000,2023-01-02 06:13:28.000,720,0,NULL
"90# WHITE SAFETY TAG 18                           ","00802433               ",726," ",253,"          ","2 ",0,0,"00000000    ",0,"2-062828  ",2019-08-22 09:52:08.000,2023-01-02 16:04:27.000,2023-01-02 06:13:28.000,253,0,NULL
"90# WHITE SAFETY TAG 18                           ","00802434               ",714," ",714,"          ","2 ",0,0,"00000000    ",0,"2-062828  ",2019-08-22 09:52:27.000,2023-01-02 16:04:28.000,2023-01-02 06:13:28.000,714,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","00810353A              ",40," ",49,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:10.000,2023-01-20 05:56:27.000,49,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","00810373               ",364," ",50,"          ","2 ",0,0,"00000000    ",0,"2-063990  ",2021-01-14 09:41:46.000,2023-01-02 16:02:57.000,2023-01-02 06:13:28.000,50,0,NULL
"24# WHT CKSECURPREM TF 9-1/2                      ","00810926A              ",336," ",336,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:54.000,2023-01-20 05:56:27.000,336,0,NULL
"24# WHT CKSECURPREM TF 9-1/2                      ","00810926B              ",336," ",336,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:54.000,2023-01-20 05:56:27.000,336,0,NULL
"24# WHT CKSECURPREM TF 9-1/2                      ","00810935A              ",357," ",357,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:55.000,2023-01-20 05:56:27.000,357,0,NULL
"24# WHT CKSECURPREM TF 9-1/2                      ","00810935B              ",357," ",357,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:55.000,2023-01-20 05:56:27.000,357,0,NULL
"24# WHT CKSECURPREM TF 9-1/2                      ","00810944A              ",347," ",347,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:55.000,2023-01-20 05:56:27.000,347,0,NULL
"24# WHT CKSECURPREM TF 9-1/2                      ","00810944B              ",347," ",347,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:56.000,2023-01-20 05:56:27.000,347,0,NULL
"VOTE SECURE IJ 100# TEXT 19 3/4                   ","00820456               ",1183," ",150,"          ","2 ",0,0,"00000000    ",0,"2-062889  ",2019-09-26 09:03:48.000,2023-01-02 16:16:27.000,2023-01-02 06:13:28.000,150,0,NULL
"24# WHT CKSECURPREM TF 18                         ","00932164               ",652," ",652,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:52.000,2023-01-20 05:56:27.000,652,0,NULL
"24# WHT CKSECURPREM TF 18                         ","00932175               ",656," ",656,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:52.000,2023-01-20 05:56:27.000,656,0,NULL
"24# WHT CKSECURPREM TF 18                         ","00932176               ",654," ",654,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:53.000,2023-01-20 05:56:27.000,654,0,NULL
"24# WHT CKSECURPREM TF 18                         ","00932187               ",648," ",648,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:53.000,2023-01-20 05:56:27.000,648,0,NULL
"24# WHT CKSECURPREM TF 18                         ","00932188               ",648," ",648,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:53.000,2023-01-20 05:56:27.000,648,0,NULL
"90# WHT SAFETY TAG 11                             ","00970268B              ",444," ",444,"          ","2 ",0,0,"00000000    ",0,"2-063278  ",2020-04-15 10:35:55.000,2023-01-02 16:04:33.000,2023-01-02 06:13:28.000,444,0,NULL
"90# WHT SAFETY TAG 11                             ","00970268C              ",444," ",444,"          ","2 ",0,0,"00000000    ",0,"2-063278  ",2020-04-15 10:36:16.000,2023-01-02 16:04:34.000,2023-01-02 06:13:28.000,444,0,NULL
"90#  WHT SAFETY TAG  11                           ","01109430A              ",0," ",441,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:04:09.000,2023-01-02 16:04:09.000,2023-01-02 06:13:28.000,441,0,NULL
"90#  WHT SAFETY TAG  11                           ","01109430B              ",0," ",441,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:04:10.000,2023-01-02 16:04:10.000,2023-01-02 06:13:28.000,441,0,NULL
"90#  WHT SAFETY TAG  11                           ","01109430C              ",0," ",441,"          ","2 ",0,0,"00000000    ",0,"          ",2023-01-02 16:04:10.000,2023-01-02 16:04:10.000,2023-01-02 06:13:28.000,441,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161418A              ",357," ",357,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:12.000,2023-01-20 05:56:27.000,357,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161418B              ",357," ",357,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:12.000,2023-01-20 05:56:27.000,357,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161430A              ",351," ",351,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:12.000,2023-01-20 05:56:27.000,351,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161430B              ",351," ",351,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:13.000,2023-01-20 05:56:27.000,351,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161442B              ",268," ",268,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:13.000,2023-01-20 05:56:27.000,268,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161454A              ",355," ",355,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:13.000,2023-01-20 05:56:27.000,355,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161454B              ",355," ",355,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:14.000,2023-01-20 05:56:27.000,355,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161614A              ",352," ",352,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:14.000,2023-01-20 05:56:27.000,352,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161614B              ",352," ",352,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:14.000,2023-01-20 05:56:27.000,352,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161632A              ",349," ",349,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:15.000,2023-01-20 05:56:27.000,349,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161632B              ",349," ",349,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:15.000,2023-01-20 05:56:27.000,349,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161670A              ",350," ",350,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:16.000,2023-01-20 05:56:27.000,350,0,NULL
"24# CK SEC MOCR PLUS 9-1/2                        ","01161670B              ",350," ",350,"          ","1 ",0,0,"00000000    ",0,"1-066225  ",2023-01-13 15:00:00.000,2023-01-23 08:58:16.000,2023-01-20 05:56:27.000,350,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213453               ",720," ",720,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:53:32.000,2023-01-02 16:04:28.000,2023-01-02 06:13:28.000,720,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213454               ",718," ",718,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:53:28.000,2023-01-02 16:04:28.000,2023-01-02 06:13:28.000,718,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213724               ",710," ",710,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:53:14.000,2023-01-02 16:04:29.000,2023-01-02 06:13:28.000,710,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213728               ",724," ",724,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:46:22.000,2023-01-02 16:04:29.000,2023-01-02 06:13:28.000,724,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213729               ",726," ",726,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:46:15.000,2023-01-02 16:04:29.000,2023-01-02 06:13:28.000,726,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213733               ",668," ",668,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:53:11.000,2023-01-02 16:04:30.000,2023-01-02 06:13:28.000,668,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213734               ",668," ",668,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:53:19.000,2023-01-02 16:04:30.000,2023-01-02 06:13:28.000,668,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213818               ",706," ",706,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:53:36.000,2023-01-02 16:04:30.000,2023-01-02 06:13:28.000,706,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213819               ",706," ",706,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:52:08.000,2023-01-02 16:04:31.000,2023-01-02 06:13:28.000,706,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213823               ",712," ",712,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:51:16.000,2023-01-02 16:04:31.000,2023-01-02 06:13:28.000,712,0,NULL
"90# WHITE SAFETY TAG 18                           ","01213824               ",712," ",712,"          ","2 ",0,0,"00000000    ",0,"2-064120  ",2021-04-27 07:48:46.000,2023-01-02 16:04:31.000,2023-01-02 06:13:28.000,712,0,NULL
